,0
32779,1
32780,1
32781,1
32782,1
32783,0
32784,1
32785,1
32786,1
32787,1
32788,1
32789,1
32790,0
32791,1
32792,1
32793,0
32794,0
32795,1
32796,1
32797,1
32798,1
32799,1
32800,1
32801,1
32802,1
32803,1
32804,0
32805,1
32806,1
32807,0
32808,1
32809,1
32810,1
32811,1
32812,1
32813,1
32814,0
32815,1
32816,0
32817,0
32818,1
32819,1
32820,1
32821,1
32822,1
32823,0
32824,0
32825,1
32826,1
32828,1
32829,0
32830,1
32831,1
32832,1
32833,1
32834,1
32835,1
32836,1
32837,0
32838,1
32839,0
32840,1
32841,0
32842,1
32843,1
32844,1
32845,0
32846,1
32847,0
32848,1
32849,1
32850,1
32851,0
32852,1
32853,0
32854,1
32855,0
32856,1
32857,1
32859,0
32860,0
32861,0
32862,1
32863,1
32864,0
32865,1
32866,1
32867,1
32868,1
32869,0
32870,1
32871,0
32872,1
32873,1
32874,1
32875,1
32876,0
32877,1
32878,1
32879,1
32880,0
32881,1
32882,1
32883,1
32884,1
32885,1
32886,1
32887,1
32888,1
32889,1
32890,1
32891,1
32892,0
32893,1
32894,1
32895,1
32896,1
32897,1
32898,1
32899,1
32900,0
32901,1
32902,1
32903,1
32904,1
32905,1
32906,1
32907,1
32908,1
32909,1
32910,1
32911,1
32912,1
32913,1
32914,1
32915,1
32916,1
32917,0
32918,1
32919,1
32920,0
32921,1
32922,1
32923,1
32924,1
32925,1
32926,1
32927,1
32928,0
32929,1
32930,1
32931,1
32932,1
32933,1
32934,1
32935,1
32936,1
32937,1
32938,1
32939,1
32940,1
32941,1
32942,1
32943,1
32944,1
32945,1
32946,0
32947,1
32948,1
32949,0
32950,1
32951,1
32952,1
32953,1
32954,1
32955,0
32956,0
32957,1
32958,0
32959,0
32960,1
32961,1
32962,1
32963,1
32964,0
32965,0
32966,1
32967,1
32968,1
32969,1
32970,1
32971,1
32972,1
32973,1
32974,0
32975,0
32976,1
32977,0
32978,0
32979,1
32980,1
32981,1
32982,0
32983,1
32984,1
32985,1
32986,1
32987,1
32988,1
32989,1
32990,1
32991,1
32992,1
32993,1
32994,1
32995,0
32996,0
32997,1
32998,1
32999,0
33000,1
33001,1
33002,1
33003,1
33004,0
33005,1
33006,1
33007,1
33008,1
33009,1
33010,1
33011,1
33012,1
33013,1
33014,0
33015,0
33016,1
33017,1
33018,1
33019,0
33020,1
33021,1
33022,1
33023,0
33024,1
33025,1
33026,1
33027,1
33028,1
33029,0
33030,0
33031,1
33032,0
33033,1
33034,0
33035,0
33036,1
33037,0
33038,1
33039,1
33040,1
33041,1
33042,1
33043,1
33044,0
33045,0
33046,0
33047,1
33048,0
33049,1
33050,1
33051,0
33052,0
33053,1
33054,1
33055,1
33056,1
33057,0
33058,1
33059,1
33060,0
33061,0
33062,1
33063,1
33064,1
33065,1
33066,0
33067,1
33068,1
33069,1
33070,0
33071,1
33072,1
33073,1
33074,1
33075,0
33076,1
33077,1
33078,1
33079,1
33080,1
33081,1
33082,1
33083,0
33084,1
33085,1
33086,0
33087,1
33088,1
33089,1
33090,1
33091,1
33092,1
33093,1
33094,1
33095,1
33096,1
33097,0
33098,0
33099,1
33100,1
33101,1
33102,0
33103,1
33104,0
33105,1
33106,1
33107,1
33108,0
33109,1
33110,0
33111,1
33112,0
33113,1
33114,1
33115,0
33116,1
33117,1
33118,1
33119,1
33120,1
33121,1
33122,1
33123,1
33124,1
33125,1
33126,1
33127,1
33128,1
33129,1
33130,1
33131,0
33132,0
33133,1
33134,0
33135,1
33136,1
33137,1
33138,1
33139,0
33140,1
33141,1
33142,1
33143,1
33144,1
33145,0
33146,1
33147,1
33148,1
33149,1
33150,1
33151,1
33152,1
33153,1
33154,1
33155,1
33156,1
33157,0
33158,1
33159,1
33160,0
33161,0
33162,1
33163,1
33164,1
33165,1
33166,0
33167,1
33168,1
33169,1
33170,1
33171,1
33172,1
33173,0
33174,1
33175,1
33176,1
33177,1
33178,1
33179,1
33180,1
33181,1
33182,1
33183,1
33184,1
33185,1
33186,1
33187,1
33188,1
33189,1
33190,1
33191,1
33192,1
33193,0
33194,1
33195,1
33196,1
33197,1
33198,1
33199,0
33200,1
33201,1
33202,0
33203,1
33204,1
33205,1
33206,1
33207,0
33208,1
33209,1
33210,0
33211,1
33212,1
33213,1
33214,0
33215,1
33216,0
33217,0
33218,1
33219,1
33220,1
33221,0
33222,1
33223,1
33224,1
33225,1
33226,1
33227,1
33228,1
33229,1
33230,1
33231,1
33232,1
33233,1
33234,1
33235,0
33236,1
33237,1
33238,0
33239,1
33240,1
33241,0
33242,1
33243,1
33244,1
33245,0
33246,1
33248,0
33249,1
33250,1
33251,1
33252,1
33253,1
33254,1
33255,1
33256,1
33257,1
33258,1
33259,1
33260,0
33261,0
33262,1
33263,1
33264,1
33265,1
33266,0
33267,1
33268,0
33269,1
33270,0
33271,1
33272,0
33273,1
33274,1
33275,1
33276,1
33277,1
33278,1
33279,1
33280,1
33281,1
33282,1
33283,0
33284,1
33285,0
33286,1
33287,0
33288,1
33289,1
33290,0
33291,1
33292,0
33293,1
33294,0
33295,1
33296,1
33297,1
33298,1
33299,1
33300,0
33301,1
33302,0
33303,1
33304,1
33305,0
33306,1
33307,0
33308,1
33309,1
33310,1
33311,1
33312,1
33313,1
33314,0
33315,0
33316,1
33317,1
33318,1
33319,1
33320,1
33321,1
33322,0
33323,1
33324,1
33325,1
33326,0
33327,0
33328,1
33329,1
33330,0
33331,1
33332,1
33333,1
33334,1
33335,0
33336,0
33337,1
33338,1
33339,0
33340,0
33341,1
33342,1
33343,1
33344,1
33345,0
33346,1
33347,1
33348,1
33349,1
33350,1
33351,0
33352,1
33353,1
33354,1
33355,1
33356,1
33357,1
33358,1
33359,1
33360,0
33361,1
33362,1
33363,1
33364,0
33365,1
33366,1
33367,0
33368,1
33369,0
33370,1
33371,0
33372,1
33373,0
33374,0
33375,1
33376,1
33377,1
33378,1
33379,1
33380,0
33381,1
33382,1
33383,1
33384,1
33385,0
33386,1
33387,1
33388,0
33389,1
33390,0
33391,1
33392,1
33393,1
33394,1
33395,1
33396,1
33397,1
33398,1
33399,1
33400,1
33401,1
33402,1
33403,1
33404,1
33405,0
33406,1
33407,1
33408,1
33409,1
33410,1
33411,1
33412,1
33413,0
33414,1
33415,1
33416,1
33417,1
33418,1
33419,1
33420,1
33421,1
33422,1
33423,1
33424,1
33425,1
33426,1
33427,1
33428,0
33429,1
33430,1
33431,1
33432,1
33433,1
33434,1
33435,1
33436,1
33437,1
33438,1
33439,1
33440,1
33441,1
33442,0
33443,1
33444,1
33445,1
33446,1
33447,1
33448,1
33449,0
33450,1
33451,1
33452,1
33453,1
33454,1
33455,1
33456,1
33457,1
33458,1
33459,1
33460,1
33461,1
33462,1
33463,1
33464,1
33465,1
33466,1
33467,1
33468,1
33469,1
33470,0
33471,1
33472,1
33473,1
33474,1
33475,1
33476,1
33477,1
33478,1
33479,1
33480,1
33481,0
33482,0
33483,1
33484,1
33485,0
33486,1
33487,1
33488,1
33489,1
33490,1
33491,1
33492,1
33493,1
33494,1
33495,1
33496,1
33497,1
33498,1
33499,1
33500,1
33501,1
33502,1
33503,1
33504,1
33505,1
33506,0
33507,1
33508,1
33509,1
33510,1
33511,1
33512,1
33513,1
33514,1
33515,1
33516,1
33517,1
33518,1
33519,1
33520,1
33521,1
33522,1
33523,1
33524,1
33525,1
33526,0
33527,1
33528,1
33529,1
33530,1
33531,1
33532,1
33533,1
33534,1
33535,1
33536,1
33537,1
33538,1
33539,1
33540,1
33541,1
33542,1
33543,1
33544,1
33545,1
33546,1
33547,1
33548,1
33549,1
33550,1
33551,1
33552,1
33553,1
33554,0
33555,1
33556,0
33557,1
33558,1
33559,1
33560,1
33561,1
33562,1
33563,1
33564,1
33565,1
33566,1
33567,1
33568,1
33569,1
33570,1
33571,1
33572,1
33573,0
33574,1
33575,1
33576,1
33577,1
33578,1
33579,1
33580,1
33581,1
33582,1
33583,1
33584,1
33585,1
33586,1
33587,1
33588,1
33589,1
33590,1
33591,1
33592,1
33593,1
33594,1
33595,1
33596,1
33597,0
33598,1
33599,1
33600,1
33601,1
33602,1
33603,1
33604,1
33605,1
33606,1
33607,1
33608,1
33609,1
33610,1
33611,1
33612,1
33613,1
33614,1
33615,1
33616,1
33617,1
33618,1
33619,1
33620,1
33621,1
33622,1
33623,1
33624,1
33625,1
33626,1
33627,1
33628,1
33629,1
33630,1
33631,1
33632,1
33633,1
33634,1
33635,1
33636,1
33637,1
33638,1
33639,1
33640,1
33641,1
33642,1
33643,1
33644,1
33645,0
33646,1
33647,1
33648,1
33649,1
33650,0
33651,0
33652,1
33653,1
33654,0
33655,1
33656,1
33657,1
33658,1
33659,1
33660,1
33661,1
33662,1
33663,1
33664,1
33665,1
33666,1
33667,1
33668,1
33669,0
33670,1
33671,1
33672,1
33673,1
33674,1
33675,1
33676,1
33677,1
33678,1
33679,1
33680,1
33681,1
33682,1
33683,1
33684,1
33685,1
33686,1
33687,1
33688,1
33689,1
33690,1
33691,1
33692,1
33693,1
33694,0
33695,1
33696,1
33697,1
33698,1
33699,1
33700,1
33701,1
33702,1
33703,1
33704,1
33705,1
33706,1
33707,1
33708,0
33709,1
33710,1
33711,1
33712,1
33713,1
33714,1
33715,1
33716,1
33717,1
33718,1
33719,1
33720,1
33721,1
33722,1
33723,1
33724,1
33725,1
33726,1
33727,1
33728,1
33729,1
33730,1
33731,1
33732,1
33733,1
33734,1
33735,1
33736,1
33737,1
33738,1
33739,1
33740,1
33741,1
33742,1
33743,1
33744,1
33745,1
33746,1
33747,1
33748,1
33749,1
33750,1
33751,0
33752,1
33753,1
33754,1
33755,1
33756,1
33757,1
33758,1
33759,1
33760,1
33761,1
33762,1
33763,1
33764,1
33765,1
33766,1
33767,1
33768,1
33769,1
33770,1
33771,1
33772,1
33773,0
33774,0
33775,1
33776,1
33777,1
33778,0
33779,1
33780,1
33781,0
33782,1
33783,1
33784,1
33785,1
33786,1
33787,1
33788,1
33789,1
33790,1
33791,1
33792,1
33793,1
33794,1
33795,1
33796,1
33797,1
33798,1
33799,1
33800,1
33801,1
33802,1
33803,1
33804,1
33805,1
33806,1
33807,1
33808,1
33809,1
33810,1
33811,1
33812,1
33813,1
33814,1
33815,1
33816,0
33817,1
33818,1
33819,0
33820,1
33821,1
33822,1
33823,1
33824,1
33825,1
33826,1
33827,1
33828,1
33829,1
33830,1
33831,1
33832,1
33833,1
33834,1
33835,1
33836,1
33837,1
33838,1
33839,1
33840,1
33841,1
33842,1
33843,1
33844,1
33845,1
33846,1
33847,1
33848,1
33849,1
33850,1
33851,1
33852,1
33853,1
33854,1
33855,1
33856,1
33857,1
33858,1
33859,1
33860,1
33861,1
33862,1
33863,1
33864,1
33865,1
33866,1
33867,1
33868,1
33869,1
33870,1
33871,1
33872,1
33873,1
33874,1
33875,1
33876,1
33877,1
33878,1
33879,1
33880,1
33881,1
33882,1
33883,1
33884,1
33885,1
33886,1
33887,1
33888,1
33889,1
33890,1
33891,1
33892,1
33893,1
33894,1
33895,1
33896,0
33897,1
33898,1
33899,1
33900,0
33901,1
33902,1
33903,1
33904,1
33905,1
33906,1
33907,1
33908,1
33909,1
33910,1
33911,1
33912,1
33913,0
33914,1
33915,1
33916,1
33917,1
33918,1
33919,1
33920,0
33921,1
33922,1
33923,1
33924,1
33925,1
33926,0
33927,0
33928,1
33929,0
33930,1
33931,1
33932,1
33933,1
33934,1
33935,1
33936,1
33937,1
33938,1
33939,1
33940,0
33941,1
33942,1
33943,1
33944,0
33945,1
33946,1
33947,1
33948,0
33949,1
33950,1
33951,1
33952,1
33953,1
33954,1
33955,1
33956,1
33957,1
33958,0
33959,1
33960,1
33961,1
33962,1
33963,1
33964,1
33965,1
33966,1
33967,1
33968,1
33969,1
33970,1
33971,1
33972,1
33973,1
33974,1
33975,1
33976,1
33977,1
33978,1
33979,1
33980,0
33981,1
33982,1
33983,1
33984,1
33985,1
33986,1
33987,1
33988,1
33989,1
33990,1
33991,1
33992,1
33993,1
33994,1
33995,1
33996,0
33997,1
33998,1
33999,1
34000,1
34001,1
34002,1
34003,1
34004,1
34005,1
34006,1
34007,1
34008,1
34009,1
34010,1
34011,1
34012,1
34013,1
34014,1
34015,1
34016,1
34017,1
34018,1
34019,1
34020,1
34021,1
34022,0
34023,1
34024,1
34025,1
34026,0
34027,1
34028,1
34029,1
34030,1
34031,1
34032,1
34033,1
34034,1
34035,1
34036,0
34037,1
34038,1
34039,1
34040,1
34041,0
34042,1
34043,1
34044,1
34045,1
34046,0
34047,1
34048,1
34049,1
34050,1
34051,1
34052,1
34053,1
34054,1
34055,1
34056,1
34057,1
34058,1
34059,1
34060,1
34061,1
34062,1
34063,1
34064,1
34065,1
34066,1
34067,1
34068,1
34069,1
34070,1
34071,1
34072,0
34073,1
34074,1
34075,1
34076,1
34077,1
34078,1
34079,1
34080,1
34081,1
34082,1
34083,1
34084,1
34085,1
34086,1
34087,1
34088,1
34089,1
34090,1
34091,1
34092,1
34093,1
34094,1
34095,1
34096,1
34097,1
34098,1
34099,1
34100,1
34101,1
34102,0
34103,1
34104,1
34105,1
34106,1
34107,1
34108,1
34109,1
34110,1
34111,1
34112,1
34113,0
34114,1
34115,1
34116,1
34117,1
34118,1
34119,1
34120,1
34121,1
34122,1
34123,1
34124,1
34125,1
34126,1
34127,1
34128,1
34129,1
34130,1
34131,1
34132,0
34133,1
34134,0
34135,1
34136,0
34137,1
34138,1
34139,1
34140,1
34141,1
34142,1
34143,1
34144,0
34145,1
34146,1
34147,1
34148,1
34149,1
34150,1
34151,1
34152,1
34153,1
34154,1
34155,1
34156,1
34157,1
34158,1
34159,1
34160,1
34161,0
34162,0
34163,1
34164,1
34165,1
34166,1
34167,1
34168,1
34169,1
34170,1
34171,1
34172,1
34173,1
34174,1
34175,1
34176,1
34177,1
34178,1
34179,1
34180,1
34181,1
34182,1
34183,1
34184,1
34185,1
34186,1
34187,1
34188,1
34189,1
34190,0
34191,1
34192,1
34193,1
34194,0
34195,1
34196,1
34197,1
34198,1
34199,1
34200,1
34201,1
34202,1
34203,1
34204,1
34205,1
34206,1
34207,1
34208,1
34209,1
34210,1
34211,1
34212,1
34213,1
34214,1
34215,1
34216,1
34217,0
34218,1
34219,1
34220,1
34221,1
34222,1
34223,1
34224,1
34225,1
34226,1
34227,1
34228,0
34229,1
34230,0
34231,1
34232,1
34233,1
34234,1
34235,0
34236,1
34237,0
34238,1
34239,1
34240,1
34241,1
34242,1
34243,1
34244,0
34245,1
34246,1
34247,1
34248,1
34249,1
34250,1
34251,1
34252,1
34253,1
34254,0
34255,1
34256,0
34257,1
34258,1
34259,1
34260,1
34261,1
34262,1
34263,1
34264,1
34265,1
34266,1
34267,1
34268,1
34269,1
34270,1
34271,1
34272,1
34273,1
34274,1
34275,1
34276,1
34277,1
34278,1
34279,1
34280,1
34281,1
34282,1
34283,1
34284,1
34285,1
34286,1
34287,1
34288,1
34289,1
34290,1
34291,1
34292,1
34293,1
34294,1
34295,1
34296,1
34297,1
34298,0
34299,1
34300,1
34301,1
34302,1
34303,1
34304,1
34305,1
34306,1
34307,1
34308,1
34309,0
34310,0
34311,1
34312,1
34313,1
34314,1
34315,1
34316,1
34317,1
34318,0
34319,1
34320,1
34321,1
34322,1
34323,1
34324,1
34325,1
34326,1
34327,1
34328,1
34329,1
34330,1
34331,1
34332,1
34333,1
34334,1
34335,1
34336,1
34337,1
34338,1
34339,1
34340,1
34341,1
34342,1
34343,1
34344,1
34345,1
34346,1
34347,1
34348,1
34349,1
34350,0
34351,1
34352,1
34353,1
34354,0
34355,1
34356,1
34357,1
34358,1
34359,1
34360,1
34361,1
34362,1
34363,1
34364,1
34365,1
34366,1
34367,1
34368,1
34369,1
34370,1
34371,1
34372,1
34373,1
34374,1
34375,1
34376,1
34377,1
34378,1
34379,1
34380,1
34381,1
34382,1
34383,1
34384,1
34385,1
34386,1
34387,1
34388,1
34389,1
34390,1
34391,1
34392,0
34393,1
34394,1
34395,1
34396,1
34397,1
34398,1
34399,1
34400,1
34401,1
34402,1
34403,1
34404,1
34405,1
34406,1
34407,1
34408,1
34409,1
34410,1
34411,1
34412,1
34413,1
34414,1
34415,1
34416,1
34417,1
34418,1
34419,1
34420,1
34421,1
34422,1
34423,0
34424,1
34425,1
34426,1
34427,1
34428,1
34429,1
34430,1
34431,1
34432,1
34433,1
34434,1
34435,1
34436,1
34437,1
34438,1
34439,1
34440,1
34441,1
34442,0
34443,1
34444,1
34445,1
34446,1
34447,1
34448,1
34449,1
34450,1
34451,1
34452,1
34453,1
34454,1
34455,1
34456,1
34457,1
34458,1
34459,1
34460,1
34461,1
34462,1
34463,1
34464,1
34465,1
34466,1
34467,1
34468,1
34469,0
34470,1
34471,0
34472,1
34473,1
34474,1
34475,1
34476,1
34477,1
34478,1
34479,1
34480,0
34481,1
34482,1
34483,1
34484,1
34485,1
34486,1
34488,1
34489,1
34490,0
34491,0
34492,1
34493,1
34494,1
34495,1
34496,0
34497,0
34498,1
34499,0
34500,1
34501,0
34502,1
34503,1
34504,1
34505,1
34506,1
34507,1
34508,1
34509,1
34510,1
34511,1
34512,0
34513,0
34514,1
34515,0
34516,0
34517,1
34518,0
34519,0
34520,0
34521,1
34522,1
34523,0
34524,1
34525,1
34526,0
34527,0
34528,1
34529,1
34530,1
34531,0
34532,1
34533,1
34534,1
34535,0
34536,0
34537,1
34538,1
34539,1
34540,0
34541,0
34542,0
34543,0
34544,1
34545,1
34546,1
34547,1
34548,1
34549,0
34550,1
34551,1
34552,1
34553,1
34554,0
34555,1
34556,1
34557,1
34558,0
34559,1
34560,0
34561,1
34562,0
34563,1
34564,1
34565,1
34566,0
34567,1
34568,1
34569,1
34570,1
34571,1
34572,1
34573,1
34574,1
34575,1
34576,1
34577,1
34579,1
34580,1
34581,0
34582,0
34583,1
34584,1
34585,1
34586,1
34587,0
34588,1
34589,0
34590,0
34591,1
34592,1
34593,1
34594,1
34595,1
34596,0
34597,1
34598,0
34599,1
34600,1
34601,0
34602,1
34603,1
34604,1
34605,1
34606,0
34607,1
34608,1
34609,1
34610,1
34611,0
34612,1
34613,1
34614,1
34615,0
34616,1
34617,0
34618,1
34619,1
34620,1
34621,1
34622,1
34623,1
34624,1
34625,0
34627,1
34628,1
34629,1
34630,1
34631,1
34632,1
34633,1
34634,1
34635,1
34636,1
34637,1
34638,1
34639,1
34640,1
34641,1
34642,0
34643,0
34644,0
34645,0
34646,1
34647,0
34648,1
34649,0
34650,1
34651,1
34652,1
34653,1
34654,1
34655,1
34656,0
34657,1
34658,0
34659,1
34660,1
34661,1
34662,1
34663,1
34664,0
34665,1
34666,0
34667,1
34668,1
34669,0
34670,0
34671,0
34672,1
34673,1
34674,1
34675,1
34676,1
34677,0
34678,1
34679,0
34680,0
34681,1
34682,1
34683,0
34684,0
34685,0
34686,0
34687,1
34688,1
34689,1
34690,1
34691,1
34692,1
34693,0
34694,1
34695,0
34696,1
34697,1
34698,1
34699,1
34700,1
34701,1
34702,1
34703,1
34704,1
34705,1
34706,0
34707,0
34708,1
34709,1
34710,0
34711,1
34712,0
34713,1
34714,1
34715,1
34716,1
34717,0
34718,1
34719,1
34720,1
34721,1
34722,0
34723,1
34724,1
34725,0
34726,1
34727,0
34728,1
34729,0
34731,0
34732,0
34733,0
34734,0
34735,1
34736,1
34737,1
34738,1
34739,0
34740,0
34741,1
34742,0
34743,1
34744,0
34745,0
34746,1
34747,0
34748,0
34749,1
34750,0
34751,1
34752,1
34753,1
34754,1
34755,1
34756,1
34757,1
34758,1
34759,0
34760,1
34761,1
34762,1
34763,1
34764,1
34765,1
34766,0
34767,1
34768,1
34769,0
34770,1
34771,1
34772,0
34773,1
34774,1
34775,1
34776,1
34777,1
34778,1
34779,0
34780,0
34781,1
34782,1
34783,0
34784,1
34785,1
34786,0
34787,1
34788,0
34789,0
34790,1
34791,1
34792,0
34793,0
34794,1
34795,0
34796,1
34797,0
34798,1
34799,1
34800,1
34801,0
34803,0
34804,1
34805,1
34806,0
34807,1
34808,1
34809,0
34810,0
34811,0
34812,1
34813,0
34814,0
34815,1
34816,0
34817,1
34818,1
34819,0
34820,0
34821,0
34822,1
34823,1
34824,0
34825,1
34826,0
34827,1
34828,0
34829,0
34830,0
34831,0
34832,0
34833,0
34834,1
34835,1
34836,0
34837,1
34838,1
34839,0
34840,0
34841,0
34842,1
34843,1
34844,0
34845,1
34846,1
34847,1
34848,0
34849,0
34850,0
34851,1
34852,1
34853,1
34854,0
34855,1
34856,1
34857,1
34858,0
34859,1
34860,0
34861,0
34862,1
34863,1
34864,1
34865,1
34866,1
34867,0
34868,0
34869,1
34870,0
34871,1
34872,0
34873,0
34874,1
34875,1
34876,1
34877,0
34878,0
34879,1
34880,1
34881,0
34882,0
34883,0
34884,0
34885,0
34886,0
34887,0
34888,0
34889,1
34890,1
34891,1
34892,0
34893,0
34894,1
34895,0
34896,0
34897,1
34898,1
34899,1
34900,1
34901,1
34902,0
34903,1
34904,0
34905,0
34906,1
34907,1
34908,0
34909,0
34910,1
34911,1
34912,1
34913,1
34914,0
34915,0
34916,1
34917,0
34918,0
34919,0
34920,1
34921,0
34922,1
34923,0
34924,0
34925,0
34926,0
34928,1
34929,1
34931,1
34932,0
34933,0
34934,1
34935,1
34936,1
34937,0
34938,0
34939,1
34940,1
34941,0
34942,0
34943,1
34944,1
34945,1
34946,1
34948,1
34949,0
34950,0
34951,0
34952,0
34953,0
34954,0
34955,0
34956,0
34957,1
34958,1
34959,0
34960,1
34961,0
34962,1
34963,0
34964,0
34965,0
34966,1
34967,1
34968,0
34969,1
34970,1
34971,1
34972,0
34973,1
34974,1
34975,1
34976,0
34977,0
34978,0
34979,0
34980,0
34981,0
34982,1
34983,0
34984,0
34985,0
34986,1
34987,0
34988,0
34989,1
34990,0
34991,0
34992,0
34993,1
34994,0
34995,0
34996,0
34997,0
34998,1
34999,1
35000,1
35001,0
35002,0
35003,0
35004,0
35005,0
35006,0
35007,1
35008,0
35009,1
35010,1
35011,1
35012,0
35013,1
35014,1
35015,1
35016,1
35017,0
35018,0
35019,0
35020,0
35021,0
35022,0
35023,1
35024,0
35025,0
35026,0
35027,1
35028,0
35029,1
35030,0
35031,0
35032,1
35033,0
35034,0
35035,0
35036,0
35037,0
35038,0
35039,0
35041,0
35042,0
35043,0
35044,0
35045,1
35046,0
35047,1
35048,0
35049,1
35050,0
35051,0
35052,1
35053,1
35054,0
35055,1
35056,1
35057,0
35058,0
35059,1
35060,0
35061,1
35062,1
35063,0
35064,0
35065,0
35066,1
35067,0
35068,1
35069,1
35070,0
35071,1
35072,0
35073,1
35074,1
35075,0
35076,1
35077,0
35078,0
35079,0
35080,0
35081,0
35082,0
35083,1
35084,1
35085,1
35086,0
35087,1
35088,0
35089,1
35090,0
35091,1
35092,1
35093,1
35094,0
35095,0
35096,1
35097,1
35098,1
35099,0
35100,1
35101,1
35102,0
35103,1
35104,0
35105,0
35106,0
35107,0
35108,1
35109,1
35110,0
35111,0
35112,0
35113,0
35114,0
35115,0
35116,0
35117,0
35118,0
35119,0
35120,0
35121,1
35122,1
35123,0
35124,1
35125,1
35126,1
35127,1
35128,0
35129,0
35130,1
35131,0
35132,1
35133,0
35134,1
35135,0
35136,0
35137,0
35138,1
35139,1
35140,0
35141,1
35142,0
35143,1
35144,1
35145,0
35146,0
35147,1
35148,0
35149,0
35150,1
35151,0
35152,0
35153,0
35154,0
35155,1
35156,0
35157,1
35158,0
35159,1
35160,0
35161,1
35162,0
35163,0
35164,0
35165,0
35166,0
35167,0
35168,0
35169,0
35170,0
35171,0
35172,0
35173,0
35174,1
35175,0
35176,0
35177,0
35178,0
35179,1
35180,0
35181,0
35182,1
35183,0
35184,0
35185,1
35186,1
35187,0
35188,1
35189,0
35190,0
35191,0
35192,0
35193,0
35194,1
35195,0
35196,1
35197,0
35198,0
35199,0
35200,1
35201,1
35202,0
35203,1
35204,0
35205,1
35206,1
35207,0
35208,1
35209,0
35210,1
35211,0
35212,0
35213,1
35214,1
35215,1
35216,1
35217,0
35218,0
35219,0
35220,0
35221,1
35222,0
35223,1
35224,1
35225,0
35226,0
35227,0
35228,0
35229,0
35230,0
35231,0
35232,0
35233,0
35234,0
35235,1
35236,1
35237,1
35238,0
35239,1
35240,0
35241,0
35242,0
35243,0
35244,0
35245,1
35246,0
35247,1
35248,1
35249,0
35250,1
35251,1
35252,1
35253,0
35254,1
35255,1
35256,0
35257,0
35258,0
35259,1
35260,1
35261,0
35262,1
35263,1
35264,0
35265,1
35266,0
35267,0
35268,0
35269,1
35270,0
35271,0
35272,0
35273,1
35274,0
35275,0
35276,0
35277,0
35278,0
35279,0
35280,0
35281,0
35282,1
35283,0
35284,0
35285,1
35286,0
35287,0
35288,0
35289,1
35290,1
35291,0
35292,0
35293,1
35294,0
35295,0
35296,0
35297,1
35298,0
35299,0
35300,0
35301,0
35302,0
35303,0
35304,0
35305,0
35306,0
35307,1
35308,0
35310,1
35311,0
35312,1
35313,1
35314,1
35315,0
35316,1
35317,0
35318,0
35319,0
35320,0
35321,1
35322,0
35323,1
35324,0
35325,0
35326,0
35328,1
35329,0
35330,0
35331,0
35332,0
35333,0
35334,1
35335,0
35336,0
35337,0
35338,0
35339,0
35340,0
35341,1
35342,0
35343,1
35344,0
35345,0
35346,1
35347,1
35348,0
35349,0
35350,0
35351,0
35352,0
35353,0
35354,1
35355,0
35356,0
35357,0
35358,0
35359,0
35360,0
35361,0
35362,0
35363,0
35364,0
35365,0
35366,1
35367,1
35368,1
35369,0
35370,1
35372,0
35373,0
35374,1
35375,0
35376,0
35377,1
35378,0
35379,0
35380,1
35381,1
35382,0
35383,1
35384,1
35385,1
35386,0
35387,1
35388,1
35389,1
35390,1
35391,1
35392,1
35393,1
35394,0
35395,1
35396,0
35397,1
35398,0
35399,1
35400,1
35401,0
35402,1
35403,0
35404,1
35405,1
35406,1
35407,0
35408,1
35409,1
35410,0
35411,1
35412,1
35413,1
35414,1
35415,1
35416,1
35417,0
35418,1
35419,1
35420,1
35421,1
35422,0
35423,1
35424,0
35425,1
35426,1
35427,0
35428,1
35429,0
35430,0
35431,0
35432,0
35433,1
35434,1
35435,1
35436,1
35437,0
35438,1
35439,0
35440,0
35441,1
35442,0
35443,1
35444,0
35445,0
35446,1
35447,1
35448,1
35449,0
35450,0
35451,1
35452,1
35453,1
35454,1
35455,1
35456,0
35457,0
35458,0
35459,1
35460,0
35461,0
35462,1
35463,1
35464,1
35465,0
35466,0
35467,0
35468,1
35469,1
35470,0
35471,0
35472,0
35473,1
35474,1
35475,1
35476,1
35477,0
35478,0
35479,1
35480,1
35481,1
35482,0
35483,0
35484,1
35485,0
35486,1
35487,1
35488,1
35489,1
35491,0
35492,0
35493,0
35494,1
35495,0
35496,1
35497,0
35498,1
35499,0
35500,1
35501,0
35502,0
35503,1
35504,1
35505,1
35506,1
35507,0
35508,1
35509,0
35510,0
35511,1
35512,0
35513,1
35514,0
35515,1
35516,1
35517,0
35518,0
35519,1
35520,1
35521,0
35522,0
35523,0
35524,1
35525,1
35526,1
35527,1
35528,0
35529,1
35530,0
35531,1
35533,1
35534,0
35535,1
35536,1
35537,0
35538,0
35539,0
35540,0
35541,0
35542,0
35543,1
35544,0
35545,0
35546,1
35547,0
35548,1
35549,0
35550,0
35551,0
35552,0
35553,1
35554,1
35555,1
35556,1
35557,1
35558,1
35559,0
35560,0
35561,0
35562,0
35563,0
35564,1
35565,1
35566,1
35567,0
35568,1
35569,1
35570,1
35571,0
35572,0
35573,1
35574,0
35575,0
35576,0
35577,1
35579,1
35581,1
35582,0
35583,0
35584,1
35585,1
35586,1
35587,1
35588,1
35589,1
35590,1
35591,0
35592,0
35593,1
35594,0
35595,1
35596,1
